,Date,County,inventory_price_increased,inventory_price_decreased,median_days_on_market,demand_score,ldp_unique_viewers_per_property_vs_us
1148,2020-05,Fresno County,32.0,316.0,51.0,58.46544071020926,1.1154
1149,2020-05,Tuolumne County,4.0,80.0,85.0,58.84590995561192,1.1204
1150,2020-05,San Diego County,200.0,1296.0,43.0,22.003804692454025,0.6976
1151,2020-05,Sutter County,4.0,28.0,50.0,98.287888395688,2.8543
1152,2020-05,Orange County,160.0,1396.0,56.0,20.291693088142043,0.6708
1153,2020-05,Santa Cruz County,4.0,84.0,60.0,74.00126823081801,1.3498
1154,2020-05,San Benito County,4.0,36.0,65.0,66.70894102726696,1.2264
1155,2020-05,San Joaquin County,44.0,260.0,48.0,66.64552948636651,1.2249
1156,2020-05,Napa County,4.0,100.0,66.0,51.17311350665821,1.0124
1157,2020-05,Tehama County,0.0,36.0,73.0,65.31388712745719,1.2058
1158,2020-05,Santa Clara County,40.0,408.0,35.0,24.79391249207356,0.73
1159,2020-05,Mono County,0.0,8.0,91.0,,
1160,2020-04,Butte County,4.0,100.0,51.0,74.95244134432467,1.3873
1161,2020-04,Riverside County,212.0,1216.0,55.0,18.389346861128725,0.6504
1162,2020-04,Los Angeles County,316.0,1664.0,47.0,55.42168674698795,1.0661
1163,2020-04,Kern County,40.0,296.0,46.0,39.75903614457831,0.8996
1164,2020-04,Tuolumne County,0.0,52.0,81.0,54.78757133798351,1.0602
1165,2020-04,Fresno County,40.0,372.0,43.0,56.436271401395054,1.0878
1166,2020-04,Sacramento County,76.0,540.0,30.0,67.27964489537096,1.2485
1167,2020-04,Sonoma County,4.0,132.0,49.0,49.01712111604312,0.991
1168,2020-04,Siskiyou County,0.0,20.0,73.0,48.06594800253647,0.9821
1169,2020-04,Contra Costa County,48.0,216.0,36.0,72.09892200380469,1.3327
1170,2020-04,Del Norte County,0.0,16.0,128.0,,
1171,2020-04,Lassen County,0.0,12.0,95.0,,
1172,2020-04,Lake County,0.0,32.0,82.0,15.66265060240964,0.6179
1173,2020-04,San Luis Obispo County,0.0,156.0,57.0,53.51934051997464,1.0398
1174,2020-04,San Benito County,0.0,32.0,46.0,71.78186429930248,1.3297
1175,2020-04,Amador County,0.0,20.0,67.0,75.71337983512998,1.404
1176,2020-04,Marin County,0.0,28.0,46.0,88.45909955611921,1.7966
1177,2020-04,Mono County,0.0,4.0,70.0,,
1178,2020-04,Shasta County,16.0,108.0,51.0,26.188966391883323,0.7383
1179,2020-04,Sierra County,0.0,0.0,148.0,,
1180,2020-04,Alameda County,56.0,172.0,36.0,81.61065313887127,1.5413
1181,2020-04,Inyo County,0.0,4.0,94.0,,
1182,2020-04,Santa Barbara County,4.0,104.0,68.0,68.16740646797717,1.2645
1183,2020-04,San Francisco County,20.0,44.0,44.0,85.4153455928979,1.6898
1184,2020-04,Tehama County,0.0,52.0,70.0,57.95814838300571,1.1094
1185,2020-04,Alpine County,0.0,0.0,183.0,,
1186,2020-04,San Bernardino County,204.0,920.0,54.0,17.81864299302473,0.6445
1187,2020-04,Humboldt County,4.0,44.0,72.0,75.64996829422955,1.4039
1188,2020-04,San Mateo County,20.0,64.0,38.0,71.02092580849715,1.3188
1189,2020-04,Yolo County,16.0,76.0,38.0,79.26442612555485,1.4921
1190,2020-04,Tulare County,28.0,168.0,54.0,73.74762206721624,1.3636
1191,2020-04,Calaveras County,12.0,60.0,66.0,50.285351934052,1.0032
1192,2020-04,Yuba County,20.0,32.0,45.0,84.65440710209258,1.6503
1193,2020-04,Colusa County,0.0,8.0,81.0,,
1194,2020-04,Mendocino County,0.0,16.0,134.0,45.78313253012048,0.9545
1195,2020-04,Kings County,4.0,48.0,44.0,95.56119213696893,2.1954
1196,2020-04,Ventura County,20.0,232.0,47.0,63.1578947368421,1.1889
1197,2020-04,Orange County,120.0,908.0,45.0,29.74001268230818,0.7712
1198,2020-04,Imperial County,4.0,28.0,56.0,73.5573874445149,1.3568
1199,2020-04,Glenn County,0.0,12.0,74.0,,
1200,2020-04,Santa Clara County,56.0,148.0,34.0,48.57324032974002,0.9866
1201,2020-04,Solano County,36.0,160.0,37.0,77.86937222574508,1.456
1202,2020-04,Trinity County,0.0,16.0,156.0,,
1203,2020-04,Stanislaus County,20.0,184.0,37.0,69.11857958148383,1.2815
1204,2020-04,Sutter County,0.0,56.0,42.0,97.71718452758402,2.6184
1205,2020-04,Mariposa County,0.0,12.0,86.0,,
1206,2020-04,El Dorado County,12.0,176.0,51.0,69.4990488268865,1.2899
1207,2020-04,San Joaquin County,44.0,272.0,39.0,64.55294863665188,1.2122
1208,2020-04,Napa County,4.0,44.0,54.0,66.01141407736209,1.2315
1209,2020-04,Modoc County,0.0,4.0,193.0,,
1210,2020-04,San Diego County,184.0,1120.0,38.0,28.408370323398856,0.7613
1211,2020-04,Monterey County,8.0,68.0,70.0,78.82054533925175,1.4814
1212,2020-04,Merced County,36.0,120.0,56.0,46.1001902346227,0.9586
1213,2020-04,Nevada County,4.0,76.0,80.0,31.64235890932149,0.8046
1214,2020-04,Madera County,16.0,108.0,61.0,49.52441344324667,0.9947
1215,2020-04,Plumas County,0.0,12.0,156.0,,
1216,2020-04,Placer County,24.0,280.0,37.0,74.19150285351934,1.373
1217,2020-04,Santa Cruz County,0.0,52.0,48.0,76.91819911223843,1.4254
1218,2020-03,Kern County,36.0,436.0,41.0,48.7000634115409,0.9828
1219,2020-03,Sierra County,0.0,0.0,228.0,,
1220,2020-03,Lake County,0.0,104.0,83.0,10.970196575776791,0.5403
1221,2020-03,Nevada County,0.0,104.0,71.0,27.710843373493976,0.754
1222,2020-03,Orange County,172.0,1112.0,37.0,29.105897273303743,0.769
1223,2020-03,Imperial County,4.0,32.0,54.0,62.143310082435,1.1845
1224,2020-03,Santa Cruz County,4.0,64.0,37.0,75.45973367152821,1.4296
1225,2020-03,San Mateo County,16.0,76.0,26.0,71.59162967660114,1.3627
1226,2020-03,Butte County,8.0,140.0,46.0,75.84020291693088,1.4414
1227,2020-03,Alpine County,0.0,0.0,214.0,,
1228,2020-03,Shasta County,16.0,160.0,47.0,28.408370323398856,0.7574
1229,2020-03,El Dorado County,12.0,220.0,45.0,63.60177552314521,1.2117
1230,2020-03,Humboldt County,0.0,64.0,59.0,69.43563728598605,1.3225
1231,2020-03,Santa Barbara County,12.0,172.0,59.0,57.45085605580216,1.1058
1232,2020-03,Yuba County,24.0,68.0,37.0,86.17628408370324,1.7138
1233,2020-03,Del Norte County,0.0,28.0,116.0,,
1234,2020-03,Mendocino County,0.0,40.0,139.0,38.93468611287254,0.8858
1235,2020-03,Kings County,12.0,52.0,44.0,94.86366518706404,2.1994
1236,2020-03,Riverside County,228.0,1740.0,49.0,15.599239061509197,0.5986
1237,2020-03,Yolo County,12.0,60.0,36.0,84.02029169308814,1.6484
1238,2020-03,Sacramento County,112.0,448.0,22.0,74.88902980342422,1.4261
1239,2020-03,Plumas County,0.0,12.0,177.0,,
1240,2020-03,Sonoma County,12.0,200.0,43.0,44.38807863031072,0.9422
1241,2020-03,San Luis Obispo County,4.0,188.0,51.0,52.44134432466709,1.0298
1242,2020-03,Solano County,44.0,120.0,28.0,80.97653772986683,1.5603
1243,2020-03,San Diego County,272.0,1072.0,34.0,29.042485732403296,0.7687
1244,2020-03,Tuolumne County,0.0,64.0,87.0,48.19277108433735,0.9754
1245,2020-03,Los Angeles County,364.0,1732.0,38.0,46.16360177552315,0.9584
1246,2020-03,Contra Costa County,60.0,236.0,29.0,74.19150285351934,1.4158
1247,2020-03,Fresno County,48.0,320.0,41.0,60.5580215599239,1.1533
1248,2020-03,Calaveras County,0.0,120.0,61.0,49.27076727964489,0.9935
1249,2020-03,Mariposa County,0.0,12.0,74.0,,
1250,2020-03,Monterey County,4.0,108.0,56.0,70.83069118579581,1.3435
1251,2020-03,Colusa County,0.0,12.0,91.0,,
1252,2020-03,Modoc County,0.0,8.0,182.0,,
1253,2020-03,Lassen County,0.0,24.0,127.0,,
1254,2020-03,Napa County,4.0,64.0,45.0,57.641090678503495,1.1104
1255,2020-03,Mono County,4.0,20.0,63.0,,
1256,2020-03,Siskiyou County,0.0,32.0,89.0,41.407736207989856,0.9159
1257,2020-03,Tehama County,4.0,68.0,63.0,58.02155992390615,1.1133
1258,2020-03,Tulare County,24.0,152.0,51.0,70.57704502219404,1.3404
1259,2020-03,Amador County,4.0,28.0,69.0,63.1578947368421,1.2015
1260,2020-03,San Joaquin County,60.0,232.0,35.0,71.14774889029803,1.3483
1261,2020-03,Stanislaus County,28.0,184.0,29.0,79.07419150285352,1.5161
1262,2020-03,San Benito County,4.0,32.0,36.0,69.24540266328472,1.3206
1263,2020-03,Placer County,28.0,300.0,31.0,78.56689917564998,1.505
1264,2020-03,San Francisco County,20.0,96.0,29.0,69.4990488268865,1.3227
1265,2020-03,Santa Clara County,44.0,152.0,22.0,59.036144578313255,1.1298
1266,2020-03,Merced County,56.0,124.0,48.0,48.00253646163602,0.9732
1267,2020-03,Alameda County,56.0,208.0,29.0,79.96195307545973,1.5322
1268,2020-03,Madera County,20.0,112.0,52.0,44.64172479391249,0.9462
1269,2020-03,Marin County,4.0,56.0,25.0,80.84971464806596,1.5567
1270,2020-03,Sutter County,0.0,44.0,40.0,97.78059606848446,2.5717
1271,2020-03,Glenn County,0.0,20.0,111.0,,
1272,2020-03,Ventura County,32.0,296.0,42.0,63.41154090044389,1.208
1273,2020-03,Trinity County,0.0,12.0,149.0,,
1274,2020-03,San Bernardino County,208.0,1128.0,49.0,18.072289156626507,0.63
1275,2020-03,Inyo County,0.0,16.0,108.0,,
1276,2020-02,Tulare County,36.0,200.0,57.0,66.58211794546608,1.2206
1277,2020-02,Inyo County,0.0,8.0,105.0,,
1278,2020-02,San Francisco County,20.0,52.0,22.0,69.81610653138871,1.2886
1279,2020-02,Del Norte County,0.0,20.0,129.0,,
1280,2020-02,San Diego County,244.0,1040.0,36.0,31.38871274571972,0.8069
1281,2020-02,Santa Cruz County,4.0,56.0,49.0,86.68357641090678,1.7153
1282,2020-02,Siskiyou County,0.0,24.0,122.0,45.71972098922004,0.9448
1283,2020-02,Yuba County,8.0,72.0,45.0,91.88332276474318,1.905
1284,2020-02,Contra Costa County,72.0,260.0,18.0,85.66899175649968,1.6697
1285,2020-02,Shasta County,12.0,164.0,63.0,28.852251109701964,0.7673
1286,2020-02,Trinity County,0.0,16.0,141.0,,
1287,2020-02,Imperial County,4.0,48.0,42.0,59.86049461001903,1.1241
1288,2020-02,Mariposa County,0.0,12.0,106.0,,
1289,2020-02,Ventura County,40.0,284.0,45.0,65.88459099556118,1.2112
1290,2020-02,Kings County,0.0,84.0,42.0,91.50285351934052,1.8829
1291,2020-02,Plumas County,0.0,20.0,191.0,,
1292,2020-02,Los Angeles County,432.0,1740.0,38.0,43.373493975903614,0.9248
1293,2020-02,Colusa County,0.0,20.0,87.0,,
1294,2020-02,San Benito County,12.0,36.0,44.0,83.00570703868104,1.5874
1295,2020-02,San Bernardino County,260.0,1164.0,64.0,14.901712111604311,0.6018
1296,2020-02,Kern County,80.0,380.0,44.0,42.29549778059607,0.9158
1297,2020-02,Sonoma County,16.0,180.0,62.0,51.934051997463534,1.0283
1298,2020-02,Glenn County,0.0,24.0,132.0,,
1299,2020-02,Solano County,52.0,140.0,31.0,82.49841471147748,1.5655
1300,2020-02,Fresno County,68.0,372.0,43.0,50.792644261255546,1.0155
1301,2020-02,Santa Clara County,24.0,136.0,22.0,73.81103360811667,1.3527
1302,2020-02,San Joaquin County,72.0,228.0,33.0,67.27964489537096,1.23
1303,2020-02,Amador County,4.0,56.0,105.0,71.33798351299937,1.3117
1304,2020-02,Santa Barbara County,8.0,156.0,94.0,61.38237159162968,1.148
1305,2020-02,Yolo County,8.0,52.0,38.0,84.84464172479392,1.6424
1306,2020-02,Sutter County,0.0,56.0,46.0,97.52694990488268,2.472
1307,2020-02,Merced County,248.0,132.0,57.0,38.11033608116677,0.8761
1308,2020-02,Marin County,0.0,60.0,39.0,88.5859226379201,1.7723
1309,2020-02,Sacramento County,116.0,436.0,28.0,81.16677235256817,1.5247
1310,2020-02,Stanislaus County,20.0,176.0,36.0,74.38173747622068,1.3679
1311,2020-02,Lake County,8.0,104.0,90.0,9.32149651236525,0.5294
1312,2020-02,Calaveras County,12.0,116.0,82.0,50.47558655675333,1.008
1313,2020-02,Riverside County,300.0,1804.0,55.0,11.09701965757768,0.5595
1314,2020-02,Tuolumne County,4.0,64.0,117.0,44.0710209258085,0.9313
1315,2020-02,San Luis Obispo County,12.0,192.0,66.0,57.00697526949905,1.0859
1316,2020-02,Mendocino County,4.0,48.0,148.0,36.71528218135701,0.8569
1317,2020-02,Modoc County,0.0,4.0,182.0,,
1318,2020-02,Humboldt County,0.0,52.0,78.0,63.41154090044389,1.1766
1319,2020-02,Sierra County,0.0,4.0,215.0,,
1320,2020-02,Lassen County,0.0,20.0,140.0,,
1321,2020-02,El Dorado County,16.0,212.0,69.0,73.24032974001268,1.3447
1322,2020-02,San Mateo County,8.0,64.0,22.0,80.27901077996195,1.499
1323,2020-02,Alameda County,44.0,168.0,18.0,86.74698795180723,1.7154
1324,2020-02,Madera County,16.0,120.0,71.0,40.83703233988586,0.9006
1325,2020-02,Alpine County,0.0,8.0,232.0,,
1326,2020-02,Napa County,4.0,48.0,102.0,68.80152187698161,1.2735
1327,2020-02,Monterey County,12.0,108.0,75.0,78.1864299302473,1.4562
1328,2020-02,Placer County,32.0,276.0,43.0,82.56182625237794,1.5656
1329,2020-02,Tehama County,4.0,76.0,84.0,55.86556753329106,1.0739
1330,2020-02,Nevada County,8.0,128.0,102.0,30.500951173113503,0.7923
1331,2020-02,Butte County,4.0,116.0,67.0,74.50856055802156,1.3698
1332,2020-02,Mono County,0.0,28.0,99.0,,
1333,2020-02,Orange County,196.0,988.0,41.0,32.0862396956246,0.8122
1334,2020-01,Monterey County,8.0,96.0,100.0,83.83005707038681,1.5623
1335,2020-01,Napa County,0.0,44.0,114.0,71.65504121750158,1.2921
1336,2020-01,Alpine County,0.0,0.0,204.0,,
1337,2020-01,San Bernardino County,184.0,1332.0,77.0,14.774889029803424,0.6174
1338,2020-01,Mariposa County,0.0,16.0,121.0,,
1339,2020-01,Mendocino County,0.0,48.0,140.0,40.32974001268231,0.8946
1340,2020-01,San Benito County,8.0,20.0,73.0,87.69816106531388,1.6853
1341,2020-01,Yolo County,28.0,48.0,60.0,89.66391883322765,1.7711
1342,2020-01,Kings County,4.0,84.0,53.0,89.60050729232721,1.7694
1343,2020-01,Mono County,0.0,20.0,129.0,,
1344,2020-01,Santa Barbara County,4.0,188.0,97.0,65.63094483195941,1.204
1345,2020-01,Glenn County,4.0,16.0,113.0,,
1346,2020-01,Los Angeles County,300.0,1620.0,62.0,56.18262523779328,1.0661
1347,2020-01,Madera County,20.0,136.0,76.0,47.43183259353202,0.9607
1348,2020-01,Sacramento County,92.0,384.0,41.0,81.10336081166773,1.5009
1349,2020-01,Imperial County,4.0,36.0,52.0,69.94292961318959,1.2764
1350,2020-01,Amador County,0.0,36.0,101.0,67.85034876347495,1.2434
1351,2020-01,Butte County,8.0,116.0,75.0,73.87444514901712,1.34
1352,2020-01,Plumas County,0.0,16.0,170.0,,
1353,2020-01,El Dorado County,8.0,176.0,91.0,78.7571337983513,1.4444
1354,2020-01,San Diego County,152.0,956.0,50.0,33.86176284083703,0.8277
1355,2020-01,Humboldt County,0.0,52.0,86.0,72.66962587190868,1.316
1356,2020-01,Alameda County,36.0,124.0,49.0,95.49778059606848,2.133
1357,2020-01,Siskiyou County,0.0,24.0,112.0,44.38807863031072,0.9348
1358,2020-01,Inyo County,0.0,4.0,98.0,,
1359,2020-01,Colusa County,0.0,12.0,92.0,,
1360,2020-01,Tehama County,0.0,72.0,93.0,51.7438173747622,1.0261
1361,2020-01,Merced County,92.0,112.0,63.0,31.57894736842105,0.8039
1362,2020-01,Sonoma County,12.0,144.0,88.0,58.33861762840837,1.0953
1363,2020-01,Contra Costa County,52.0,204.0,52.0,88.26886493341787,1.7197
1364,2020-01,Santa Cruz County,4.0,64.0,92.0,92.01014584654406,1.8633
1365,2020-01,Kern County,52.0,428.0,63.0,43.75396322130628,0.9286
1366,2020-01,Tulare County,24.0,208.0,66.0,66.51870640456563,1.2199
1367,2020-01,Ventura County,28.0,292.0,65.0,68.99175649968295,1.2586
1368,2020-01,Placer County,24.0,192.0,73.0,85.85922637920102,1.6372
1369,2020-01,Tuolumne County,0.0,96.0,115.0,47.49524413443247,0.9607
1370,2020-01,Sutter County,4.0,56.0,71.0,98.35129993658846,2.5224
1371,2020-01,Stanislaus County,20.0,176.0,62.0,73.49397590361446,1.333
1372,2020-01,Nevada County,0.0,112.0,124.0,32.974001268230815,0.8181
1373,2020-01,Shasta County,12.0,108.0,85.0,26.31578947368421,0.739
1374,2020-01,Orange County,136.0,924.0,69.0,36.96892834495878,0.8593
1375,2020-01,Yuba County,4.0,56.0,68.0,95.75142675967024,2.172
1376,2020-01,San Mateo County,4.0,40.0,57.0,93.0881420418516,1.9
1377,2020-01,Calaveras County,4.0,88.0,92.0,51.2999365884591,1.0202
1378,2020-01,Sierra County,0.0,0.0,191.0,,
1379,2020-01,Marin County,0.0,36.0,77.0,94.86366518706404,2.0795
1380,2020-01,Lassen County,0.0,12.0,130.0,,
1381,2020-01,San Luis Obispo County,12.0,236.0,80.0,59.22637920101459,1.1106
1382,2020-01,Trinity County,0.0,16.0,135.0,,
1383,2020-01,Modoc County,0.0,12.0,159.0,,
1384,2020-01,San Francisco County,12.0,36.0,57.0,95.8148383005707,2.1863
1385,2020-01,Solano County,36.0,136.0,53.0,79.3278376664553,1.4592
1386,2020-01,Riverside County,200.0,1852.0,66.0,11.09701965757768,0.5679
1387,2020-01,Del Norte County,0.0,12.0,139.0,,
1388,2020-01,San Joaquin County,48.0,312.0,61.0,62.20672162333545,1.155
1389,2020-01,Lake County,0.0,88.0,97.0,7.926442612555486,0.5239
1390,2020-01,Fresno County,32.0,332.0,64.0,50.538998097653774,1.0093
1391,2020-01,Santa Clara County,16.0,144.0,57.0,82.24476854787571,1.5269
1392,2019-12,Shasta County,12.0,132.0,82.0,28.408370323398856,0.7692
1393,2019-12,Yolo County,0.0,68.0,60.0,91.24920735573876,1.8138
1394,2019-12,Alpine County,0.0,4.0,190.0,,
1395,2019-12,Mono County,0.0,16.0,125.0,,
1396,2019-12,Ventura County,16.0,212.0,59.0,71.65504121750158,1.2867
1397,2019-12,Madera County,12.0,92.0,78.0,40.77362079898542,0.9067
1398,2019-12,Imperial County,4.0,24.0,43.0,65.44071020925809,1.1998
1399,2019-12,Humboldt County,0.0,56.0,94.0,76.53772986683578,1.3694
1400,2019-12,San Luis Obispo County,8.0,148.0,85.0,63.09448319594166,1.1681
1401,2019-12,Butte County,0.0,120.0,72.0,78.37666455294864,1.402
1402,2019-12,Marin County,0.0,32.0,85.0,94.54660748256184,1.9764
1403,2019-12,Inyo County,0.0,8.0,110.0,,
1404,2019-12,Stanislaus County,20.0,160.0,53.0,72.73303741280913,1.3099
1405,2019-12,Placer County,24.0,180.0,72.0,87.06404565630945,1.6394
1406,2019-12,Los Angeles County,296.0,1352.0,60.0,50.538998097653774,1.0032
1407,2019-12,Mendocino County,0.0,28.0,138.0,37.60304375396322,0.8715
1408,2019-12,Sonoma County,8.0,152.0,79.0,54.9143944197844,1.0697
1409,2019-12,El Dorado County,4.0,176.0,93.0,77.04502219403932,1.3775
1410,2019-12,Colusa County,0.0,12.0,77.0,,
1411,2019-12,Mariposa County,0.0,8.0,134.0,,
1412,2019-12,Sierra County,0.0,0.0,200.0,,
1413,2019-12,Amador County,0.0,28.0,92.0,74.69879518072288,1.3366
1414,2019-12,Santa Clara County,24.0,120.0,59.0,75.5865567533291,1.3496
1415,2019-12,Trinity County,0.0,8.0,135.0,,
1416,2019-12,Monterey County,4.0,60.0,97.0,80.2155992390615,1.452
1417,2019-12,San Bernardino County,140.0,1064.0,72.0,14.838300570703868,0.6168
1418,2019-12,Glenn County,0.0,28.0,79.0,,
1419,2019-12,San Joaquin County,36.0,292.0,57.0,58.592263792010144,1.1125
1420,2019-12,Santa Cruz County,4.0,56.0,85.0,88.07863031071655,1.672
1421,2019-12,Tehama County,0.0,44.0,88.0,53.89980976537729,1.0564
1422,2019-12,San Benito County,0.0,24.0,56.0,86.74698795180723,1.631
1423,2019-12,San Diego County,148.0,944.0,54.0,33.92517438173748,0.8359
1424,2019-12,Napa County,0.0,48.0,100.0,59.797083069118585,1.1324
1425,2019-12,San Mateo County,4.0,48.0,57.0,89.09321496512365,1.7211
1426,2019-12,Sutter County,0.0,64.0,60.0,97.90741915028536,2.376
1427,2019-12,Alameda County,24.0,120.0,50.0,95.18072289156626,2.057
1428,2019-12,Contra Costa County,40.0,204.0,52.0,89.1566265060241,1.7219
1429,2019-12,Plumas County,0.0,16.0,165.0,,
1430,2019-12,Kings County,4.0,44.0,48.0,90.7419150285352,1.7829
1431,2019-12,Orange County,92.0,684.0,68.0,36.33481293595434,0.8624
1432,2019-12,Tulare County,12.0,148.0,65.0,70.64045656309447,1.2788
1433,2019-12,Del Norte County,0.0,12.0,123.0,,
1434,2019-12,Merced County,24.0,96.0,65.0,39.75903614457831,0.8934
1435,2019-12,Sacramento County,88.0,372.0,47.0,81.99112238427394,1.5027
1436,2019-12,San Francisco County,12.0,36.0,65.0,94.92707672796448,2.0241
1437,2019-12,Santa Barbara County,4.0,144.0,88.0,66.01141407736209,1.2086
1438,2019-12,Solano County,28.0,116.0,49.0,83.13253012048193,1.5287
1439,2019-12,Siskiyou County,0.0,28.0,99.0,51.934051997463534,1.0158
1440,2019-12,Riverside County,180.0,1412.0,60.0,13.950538998097652,0.6025
1441,2019-12,Yuba County,4.0,48.0,68.0,94.41978440076096,1.9643
1442,2019-12,Modoc County,0.0,8.0,147.0,,
1443,2019-12,Tuolumne County,4.0,80.0,111.0,35.2568167406468,0.8508
1444,2019-12,Lake County,4.0,84.0,98.0,7.102092580849714,0.5062
1445,2019-12,Kern County,44.0,380.0,58.0,43.75396322130628,0.9341
1446,2019-12,Fresno County,32.0,340.0,55.0,49.08053265694357,0.9914
1447,2019-12,Lassen County,0.0,4.0,118.0,,
1448,2019-12,Calaveras County,4.0,84.0,100.0,47.49524413443247,0.9729
1449,2019-12,Nevada County,0.0,88.0,117.0,33.29105897273304,0.8306
1450,2019-11,Sutter County,4.0,92.0,46.0,97.4001268230818,2.2734
1451,2019-11,Merced County,44.0,236.0,58.0,34.6861128725428,0.8341
1452,2019-11,Amador County,12.0,68.0,90.0,64.42612555485098,1.1855
1453,2019-11,Calaveras County,4.0,120.0,87.0,43.24667089410273,0.9365
1454,2019-11,Kern County,44.0,592.0,56.0,39.12492073557387,0.8907
1455,2019-11,Marin County,0.0,104.0,65.0,73.17691819911224,1.3228
1456,2019-11,Fresno County,40.0,596.0,50.0,49.65123652504756,0.9953
1457,2019-11,Mono County,0.0,20.0,108.0,,
1458,2019-11,Glenn County,0.0,28.0,70.0,,
1459,2019-11,Mendocino County,4.0,32.0,127.0,37.34939759036144,0.8722
1460,2019-11,Yolo County,12.0,120.0,52.0,85.60558021559925,1.5613
1461,2019-11,Lake County,0.0,112.0,88.0,8.623969562460369,0.535
1462,2019-11,Colusa County,0.0,8.0,68.0,,
1463,2019-11,Butte County,8.0,216.0,62.0,74.76220672162334,1.342
1464,2019-11,Tehama County,0.0,128.0,81.0,56.689917564996826,1.0779
1465,2019-11,Inyo County,0.0,4.0,91.0,,
1466,2019-11,San Bernardino County,168.0,1848.0,63.0,14.331008243500316,0.6107
1467,2019-11,San Francisco County,24.0,152.0,42.0,61.88966391883323,1.1531
1468,2019-11,Humboldt County,4.0,88.0,93.0,64.55294863665188,1.1885
1469,2019-11,Shasta County,16.0,176.0,69.0,22.320862396956244,0.7073
1470,2019-11,Modoc County,0.0,8.0,137.0,,
1471,2019-11,Mariposa County,4.0,20.0,121.0,,
1472,2019-11,Monterey County,12.0,164.0,87.0,77.36207989854154,1.3863
1473,2019-11,San Diego County,180.0,1784.0,45.0,27.393785668991757,0.7603
1474,2019-11,Yuba County,8.0,80.0,56.0,91.43944197844009,1.7944
1475,2019-11,Contra Costa County,68.0,616.0,44.0,73.49397590361446,1.3272
1476,2019-11,Alameda County,40.0,448.0,36.0,75.52314521242866,1.354
1477,2019-11,Alpine County,0.0,0.0,189.0,,
1478,2019-11,Los Angeles County,332.0,3032.0,50.0,38.11033608116677,0.8815
1479,2019-11,Sierra County,0.0,0.0,188.0,,
1480,2019-11,Riverside County,224.0,2300.0,51.0,14.077362079898542,0.6078
1481,2019-11,Santa Clara County,40.0,464.0,44.0,41.97844007609385,0.9251
1482,2019-11,Santa Barbara County,8.0,260.0,78.0,62.96766011414078,1.169
1483,2019-11,Orange County,144.0,1568.0,61.0,28.408370323398856,0.7651
1484,2019-11,Sonoma County,20.0,352.0,69.0,41.21750158528853,0.9171
1485,2019-11,Stanislaus County,12.0,304.0,43.0,67.02599873176919,1.2248
1486,2019-11,Tuolumne County,0.0,116.0,100.0,31.57894736842105,0.8017
1487,2019-11,El Dorado County,4.0,340.0,79.0,67.21623335447052,1.2276
1488,2019-11,Ventura County,32.0,504.0,54.0,63.79201014584655,1.1789
1489,2019-11,Kings County,0.0,72.0,50.0,92.26379201014583,1.8493
1490,2019-11,Trinity County,0.0,12.0,115.0,,
1491,2019-11,Plumas County,0.0,40.0,142.0,,
1492,2019-11,Lassen County,0.0,24.0,94.0,,
1493,2019-11,Madera County,16.0,152.0,80.0,42.232086239695626,0.9287
1494,2019-11,Tulare County,28.0,276.0,57.0,72.79644895370959,1.3193
1495,2019-11,Del Norte County,0.0,24.0,102.0,,
1496,2019-11,Siskiyou County,0.0,56.0,88.0,48.19277108433735,0.9776
1497,2019-11,Placer County,24.0,408.0,62.0,79.3278376664553,1.4191
1498,2019-11,Santa Cruz County,0.0,172.0,66.0,75.77679137603045,1.3603
1499,2019-11,Nevada County,8.0,168.0,105.0,28.662016487000635,0.7666
1500,2019-11,Sacramento County,92.0,788.0,40.0,71.59162967660114,1.3047
1501,2019-11,San Luis Obispo County,8.0,292.0,77.0,62.20672162333545,1.1562
1502,2019-11,Solano County,20.0,268.0,43.0,76.22067216233354,1.3663
1503,2019-11,San Benito County,4.0,36.0,58.0,84.52758402029168,1.5341
1504,2019-11,Imperial County,8.0,36.0,46.0,71.33798351299937,1.2984
1505,2019-11,San Mateo County,20.0,152.0,40.0,68.23081800887762,1.2436
1506,2019-11,San Joaquin County,32.0,560.0,44.0,55.80215599239061,1.0676
1507,2019-11,Napa County,4.0,108.0,88.0,44.26125554850983,0.9488
1508,2019-10,San Francisco County,20.0,240.0,28.0,55.54850982878884,1.0738
1509,2019-10,Shasta County,12.0,280.0,65.0,22.89156626506024,0.7161
1510,2019-10,Sacramento County,88.0,1128.0,36.0,61.31896005072923,1.1358
1511,2019-10,Yolo County,24.0,164.0,45.0,81.2301838934686,1.478
1512,2019-10,Santa Cruz County,0.0,220.0,59.0,67.3430564362714,1.2256
1513,2019-10,Lake County,0.0,144.0,82.0,8.497146480659481,0.5314
1514,2019-10,Lassen County,0.0,28.0,89.0,,
1515,2019-10,San Bernardino County,216.0,2404.0,59.0,11.223842739378568,0.5745
1516,2019-10,Los Angeles County,380.0,3788.0,48.0,34.242232086239696,0.8353
1517,2019-10,Plumas County,0.0,60.0,123.0,,
1518,2019-10,Alpine County,0.0,4.0,155.0,,
1519,2019-10,Mendocino County,0.0,84.0,121.0,35.89093214965124,0.858
1520,2019-10,Glenn County,0.0,44.0,60.0,,
1521,2019-10,Kern County,68.0,700.0,50.0,38.55421686746988,0.8833
1522,2019-10,Merced County,44.0,264.0,59.0,33.734939759036145,0.8284
